label:v(.5)
80001
28.85	-66.1761
28.875	-66.1739
28.9	-66.1718
28.925	-66.1696
28.95	-66.1674
28.975	-66.1653
29	-66.1631
29.025	-66.1609
29.05	-66.1588
29.075	-66.1566
29.1	-66.1544
29.125	-66.1523
29.15	-66.1501
29.175	-66.148
29.2	-66.1458
29.225	-66.1437
29.25	-66.1415
29.275	-66.1394
29.3	-66.1372
29.325	-66.1351
29.35	-66.1329
29.375	-66.1308
29.4	-66.1286
29.425	-66.1265
29.45	-66.1243
29.475	-66.1222
29.5	-66.1201
29.525	-66.1179
29.55	-66.1158
29.575	-66.1137
29.6	-66.1115
29.625	-66.1094
29.65	-66.1073
29.675	-66.1051
29.7	-66.103
29.725	-66.1009
29.75	-66.0987
29.775	-66.0966
29.8	-66.0945
29.825	-66.0924
29.85	-66.0902
29.875	-66.0881
29.9	-66.086
29.925	-66.0839
29.95	-66.0818
29.975	-66.0797
30	-66.0776
30.025	-66.0754
30.05	-66.0733
30.075	-66.0712
30.1	-66.0691
30.125	-66.067
30.15	-66.0649
30.175	-66.0628
30.2	-66.0607
30.225	-66.0586
30.25	-66.0565
30.275	-66.0544
30.3	-66.0523
30.325	-66.0502
30.35	-66.0481
30.375	-66.046
30.4	-66.0439
30.425	-66.0418
30.45	-66.0397
30.475	-66.0377
30.5	-66.0356
30.525	-66.0335
30.55	-66.0314
30.575	-66.0293
30.6	-66.0272
30.625	-66.0252
30.65	-66.0231
30.675	-66.021
30.7	-66.0189
30.725	-66.0168
30.75	-66.0148
30.775	-66.0127
30.8	-66.0106
30.825	-66.0086
30.85	-66.0065
30.875	-66.0044
30.9	-66.0024
30.925	-66.0003
30.95	-65.9982
30.975	-65.9962
31	-65.9941
31.025	-65.9921
31.05	-65.99
31.075	-65.9879
31.1	-65.9859
31.125	-65.9838
31.15	-65.9818
31.175	-65.9797
31.2	-65.9777
31.225	-65.9756
31.25	-65.9736
31.275	-65.9715
31.3	-65.9695
31.325	-65.9675
31.35	-65.9654
31.375	-65.9634
31.4	-65.9613
31.425	-65.9593
31.45	-65.9573
31.475	-65.9552
31.5	-65.9532
31.525	-65.9512
31.55	-65.9491
31.575	-65.9471
31.6	-65.9451
31.625	-65.9431
31.65	-65.941
31.675	-65.939
31.7	-65.937
31.725	-65.935
31.75	-65.9329
31.775	-65.9309
31.8	-65.9289
31.825	-65.9269
31.85	-65.9249
31.875	-65.9229
31.9	-65.9209
31.925	-65.9188
31.95	-65.9168
31.975	-65.9148
32	-65.9128
32.025	-65.9108
32.05	-65.9088
32.075	-65.9068
32.1	-65.9048
32.125	-65.9028
32.15	-65.9008
32.175	-65.8988
32.2	-65.8968
32.225	-65.8948
32.25	-65.8928
32.275	-65.8908
32.3	-65.8889
32.325	-65.8869
32.35	-65.8849
32.375	-65.8829
32.4	-65.8809
32.425	-65.8789
32.45	-65.8769
32.475	-65.875
32.5	-65.873
32.525	-65.871
32.55	-65.869
32.575	-65.8671
32.6	-65.8651
32.625	-65.8631
32.65	-65.8611
32.675	-65.8592
32.7	-65.8572
32.725	-65.8552
32.75	-65.8533
32.775	-65.8513
32.8	-65.8493
32.825	-65.8474
32.85	-65.8454
32.875	-65.8435
32.9	-65.8415
32.925	-65.8396
32.95	-65.8376
32.975	-65.8357
33	-65.8337
33.025	-65.8318
33.05	-65.8298
33.075	-65.8279
33.1	-65.8259
33.125	-65.824
33.15	-65.822
33.175	-65.8201
33.2	-65.8181
33.225	-65.8162
33.25	-65.8143
33.275	-65.8123
33.3	-65.8104
33.325	-65.8085
33.35	-65.8065
33.375	-65.8046
33.4	-65.8027
33.425	-65.8008
33.45	-65.7988
33.475	-65.7969
33.5	-65.795
33.525	-65.7931
33.55	-65.7911
33.575	-65.7892
33.6	-65.7873
33.625	-65.7854
33.65	-65.7835
33.675	-65.7816
33.7	-65.7796
33.725	-65.7777
33.75	-65.7758
33.775	-65.7739
33.8	-65.772
33.825	-65.7701
33.85	-65.7682
33.875	-65.7663
33.9	-65.7644
33.925	-65.7625
33.95	-65.7606
33.975	-65.7587
34	-65.7568
34.025	-65.7549
34.05	-65.753
34.075	-65.7511
34.1	-65.7493
34.125	-65.7474
34.15	-65.7455
34.175	-65.7436
34.2	-65.7417
34.225	-65.7398
34.25	-65.738
34.275	-65.7361
34.3	-65.7342
34.325	-65.7323
34.35	-65.7304
34.375	-65.7286
34.4	-65.7267
34.425	-65.7248
34.45	-65.723
34.475	-65.7211
34.5	-65.7192
34.525	-65.7174
34.55	-65.7155
34.575	-65.7136
34.6	-65.7118
34.625	-65.7099
34.65	-65.7081
34.675	-65.7062
34.7	-65.7044
34.725	-65.7025
34.75	-65.7007
34.775	-65.6988
34.8	-65.697
34.825	-65.6951
34.85	-65.6933
34.875	-65.6914
34.9	-65.6896
34.925	-65.6877
34.95	-65.6859
34.975	-65.6841
35	-65.6822
35.025	-65.6804
35.05	-65.6785
35.075	-65.6767
35.1	-65.6749
35.125	-65.673
35.15	-65.6712
35.175	-65.6694
35.2	-65.6676
35.225	-65.6657
35.25	-65.6639
35.275	-65.6621
35.3	-65.6603
35.325	-65.6585
35.35	-65.6566
