time,neg60pA,neg30pA,0pA,30pA,60pA,90pA,120pA,150pA,180pA,210pA,240pA
0.87425,-0.069765,-0.067309,-0.064423,-0.060321,-0.05705,-0.053298,-0.050353,-0.050599,-0.042031,-0.046276,-0.044957
0.8743,-0.069756,-0.067315,-0.064408,-0.060327,-0.05705,-0.053323,-0.050356,-0.050618,-0.042016,-0.046279,-0.044991
0.87435,-0.069738,-0.0673,-0.064411,-0.060339,-0.057047,-0.05335,-0.050368,-0.050599,-0.041991,-0.046282,-0.044985
0.8744,-0.06972,-0.067291,-0.064399,-0.060355,-0.057026,-0.053381,-0.050392,-0.050599,-0.041991,-0.046267,-0.044975
0.87445,-0.069704,-0.067303,-0.06439,-0.060361,-0.057035,-0.053378,-0.050411,-0.050593,-0.041976,-0.046246,-0.044997
0.8745,-0.069683,-0.067321,-0.06438,-0.060367,-0.057032,-0.053353,-0.050432,-0.050587,-0.041982,-0.046233,-0.045027
0.87455,-0.069668,-0.06734,-0.064374,-0.06037,-0.057041,-0.05335,-0.050426,-0.050569,-0.04197,-0.046224,-0.045067
0.8746,-0.069668,-0.067346,-0.064371,-0.060379,-0.057047,-0.053326,-0.050407,-0.050541,-0.041955,-0.046233,-0.045091
0.87465,-0.069659,-0.067337,-0.064396,-0.06037,-0.057063,-0.053329,-0.050407,-0.050532,-0.041918,-0.04624,-0.045088
0.8747,-0.069643,-0.067303,-0.064408,-0.060373,-0.057093,-0.053329,-0.050411,-0.050529,-0.041909,-0.046249,-0.045067
0.87475,-0.06964,-0.067279,-0.064399,-0.060404,-0.057102,-0.053332,-0.05042,-0.050547,-0.041909,-0.046243,-0.045055
0.8748,-0.069655,-0.067257,-0.064393,-0.06041,-0.057102,-0.053323,-0.050426,-0.050575,-0.041924,-0.046233,-0.045052
0.87485,-0.069662,-0.067242,-0.064408,-0.060404,-0.05709,-0.053308,-0.050435,-0.050611,-0.041949,-0.046237,-0.045036
0.8749,-0.069652,-0.067248,-0.064414,-0.060382,-0.057069,-0.053308,-0.050401,-0.050621,-0.041973,-0.046246,-0.04503
0.87495,-0.069616,-0.067263,-0.064405,-0.060376,-0.057063,-0.053305,-0.050371,-0.050639,-0.041976,-0.046246,-0.045018
0.875,-0.069576,-0.067273,-0.064402,-0.060379,-0.057059,-0.053298,-0.050353,-0.050642,-0.041967,-0.046215,-0.045021
0.87505,-0.069558,-0.067273,-0.064405,-0.060376,-0.057056,-0.053286,-0.050362,-0.05066,-0.041985,-0.046185,-0.045012
0.8751,-0.069543,-0.067276,-0.06442,-0.06037,-0.057041,-0.05328,-0.050353,-0.050682,-0.041991,-0.046182,-0.045
0.87515,-0.069549,-0.06727,-0.064438,-0.060364,-0.057032,-0.053286,-0.050353,-0.050675,-0.041991,-0.046179,-0.045
0.8752,-0.069561,-0.06727,-0.064429,-0.060352,-0.057035,-0.053292,-0.050353,-0.050682,-0.041967,-0.046188,-0.045006
0.87525,-0.06957,-0.067266,-0.06442,-0.060361,-0.057047,-0.053274,-0.050343,-0.050688,-0.041943,-0.046191,-0.045
0.8753,-0.069573,-0.067266,-0.064402,-0.060349,-0.057059,-0.053274,-0.050316,-0.050691,-0.041918,-0.046182,-0.044991
0.87535,-0.069567,-0.06727,-0.064393,-0.060349,-0.057075,-0.053283,-0.050288,-0.050679,-0.041897,-0.046182,-0.044985
0.8754,-0.069564,-0.067266,-0.064393,-0.060352,-0.057081,-0.053317,-0.050288,-0.050679,-0.041872,-0.046151,-0.044994
0.87545,-0.069555,-0.067273,-0.06438,-0.060349,-0.057075,-0.053326,-0.050301,-0.050675,-0.041848,-0.046121,-0.044997
0.8755,-0.06957,-0.067276,-0.064374,-0.060349,-0.057069,-0.053341,-0.050328,-0.050682,-0.041833,-0.046087,-0.045021
0.87555,-0.069564,-0.067294,-0.064374,-0.060342,-0.057066,-0.053335,-0.050322,-0.050672,-0.041845,-0.046087,-0.045043
0.8756,-0.069555,-0.067309,-0.064393,-0.060321,-0.057059,-0.05332,-0.050316,-0.050672,-0.041857,-0.046093,-0.045049
0.87565,-0.06954,-0.067328,-0.06442,-0.060285,-0.057081,-0.053311,-0.050313,-0.05066,-0.041888,-0.046084,-0.045049
0.8757,-0.069533,-0.067315,-0.064423,-0.060281,-0.057084,-0.053301,-0.050322,-0.050639,-0.041903,-0.046093,-0.045052
0.87575,-0.069521,-0.067309,-0.064429,-0.0603,-0.057096,-0.053295,-0.050331,-0.050621,-0.041903,-0.046118,-0.045046
0.8758,-0.069521,-0.067315,-0.064423,-0.060321,-0.057084,-0.053292,-0.050331,-0.050611,-0.041894,-0.046142,-0.045021
0.87585,-0.069533,-0.067324,-0.064408,-0.06033,-0.057053,-0.053301,-0.05034,-0.050605,-0.041894,-0.046169,-0.044997
0.8759,-0.06954,-0.067309,-0.064393,-0.060327,-0.057047,-0.05332,-0.050346,-0.050596,-0.0419,-0.0462,-0.044975
0.87595,-0.069536,-0.067288,-0.064411,-0.060327,-0.057056,-0.053344,-0.050334,-0.050581,-0.041927,-0.046218,-0.044982
0.876,-0.069521,-0.067279,-0.064429,-0.060342,-0.057053,-0.053366,-0.050313,-0.050578,-0.041946,-0.046224,-0.044985
0.87605,-0.069512,-0.067285,-0.064438,-0.060355,-0.057053,-0.053384,-0.050304,-0.050581,-0.041964,-0.046215,-0.044994
0.8761,-0.069521,-0.067291,-0.064435,-0.060358,-0.057047,-0.05339,-0.050325,-0.050605,-0.041967,-0.046206,-0.044985
0.87615,-0.069533,-0.067294,-0.064417,-0.060349,-0.057053,-0.053384,-0.050346,-0.050624,-0.041973,-0.046197,-0.044985
0.8762,-0.06953,-0.067288,-0.064387,-0.060315,-0.057056,-0.053362,-0.050346,-0.05063,-0.041952,-0.046188,-0.045
0.87625,-0.069527,-0.067279,-0.06438,-0.060294,-0.057066,-0.053356,-0.050334,-0.050627,-0.041943,-0.0462,-0.045024
0.8763,-0.069527,-0.067273,-0.06438,-0.060281,-0.057081,-0.053353,-0.050328,-0.050633,-0.041943,-0.046209,-0.045049
0.87635,-0.069527,-0.067276,-0.064384,-0.0603,-0.057078,-0.053347,-0.050337,-0.050651,-0.041943,-0.046215,-0.045067
0.8764,-0.069521,-0.067291,-0.06438,-0.060324,-0.057093,-0.053344,-0.050365,-0.050672,-0.041939,-0.046218,-0.045067
0.87645,-0.069524,-0.067297,-0.06438,-0.060318,-0.057108,-0.053347,-0.050368,-0.050672,-0.041943,-0.046221,-0.045061
0.8765,-0.069524,-0.0673,-0.064374,-0.0603,-0.057148,-0.053369,-0.050353,-0.050669,-0.041949,-0.046227,-0.045064
0.87655,-0.069527,-0.067294,-0.064374,-0.060294,-0.05716,-0.053384,-0.050334,-0.050651,-0.041967,-0.046215,-0.045067
0.8766,-0.06953,-0.067297,-0.064377,-0.0603,-0.05716,-0.05342,-0.050334,-0.050648,-0.041988,-0.046203,-0.04507
0.87665,-0.069521,-0.067285,-0.064371,-0.060294,-0.057145,-0.053439,-0.050343,-0.05066,-0.041985,-0.046182,-0.045055
0.8767,-0.0695,-0.067285,-0.064368,-0.0603,-0.057133,-0.053448,-0.050362,-0.050651,-0.041967,-0.046163,-0.04504
0.87675,-0.069485,-0.067291,-0.064387,-0.060318,-0.057102,-0.053445,-0.050368,-0.050608,-0.041961,-0.046139,-0.045015
0.8768,-0.069512,-0.067291,-0.064399,-0.060336,-0.057096,-0.053439,-0.050389,-0.050575,-0.041939,-0.046124,-0.044997
0.87685,-0.069521,-0.067291,-0.064405,-0.060358,-0.057087,-0.053445,-0.050392,-0.050563,-0.041933,-0.046093,-0.045015
0.8769,-0.069536,-0.067291,-0.06439,-0.060358,-0.057081,-0.053448,-0.050392,-0.050587,-0.041906,-0.046081,-0.045018
0.87695,-0.069536,-0.067291,-0.064374,-0.060346,-0.057069,-0.053463,-0.050383,-0.050608,-0.041906,-0.046078,-0.045018
0.877,-0.069518,-0.067279,-0.064368,-0.060336,-0.057072,-0.053469,-0.050386,-0.050624,-0.041912,-0.046096,-0.045024
0.87705,-0.069515,-0.067279,-0.064368,-0.060318,-0.057066,-0.053469,-0.050404,-0.050624,-0.041894,-0.046121,-0.045018
0.8771,-0.069515,-0.067282,-0.06438,-0.060339,-0.057059,-0.05346,-0.05042,-0.050624,-0.041869,-0.046133,-0.044991
0.87715,-0.069515,-0.067279,-0.064417,-0.060358,-0.057044,-0.053451,-0.050417,-0.050624,-0.041842,-0.046127,-0.044966
0.8772,-0.069509,-0.067297,-0.064423,-0.060376,-0.057023,-0.053442,-0.050401,-0.050618,-0.041796,-0.046118,-0.044969
0.87725,-0.069515,-0.067309,-0.064429,-0.060367,-0.057008,-0.053433,-0.050404,-0.050624,-0.041747,-0.046111,-0.044991
0.8773,-0.069521,-0.067279,-0.064442,-0.060358,-0.057011,-0.053442,-0.050401,-0.050618,-0.041698,-0.046078,-0.045009
0.87735,-0.06953,-0.067263,-0.064429,-0.060339,-0.057008,-0.053442,-0.050392,-0.050614,-0.041689,-0.046056,-0.045021
0.8774,-0.069527,-0.067245,-0.064408,-0.060339,-0.056998,-0.053451,-0.050383,-0.050611,-0.041689,-0.046035,-0.045036
0.87745,-0.06953,-0.067248,-0.064387,-0.060339,-0.057001,-0.053466,-0.050359,-0.050611,-0.041692,-0.046035,-0.045052
0.8775,-0.069527,-0.067254,-0.06438,-0.060352,-0.057023,-0.053482,-0.050319,-0.050605,-0.041695,-0.046041,-0.045076
0.87755,-0.06953,-0.067254,-0.064365,-0.060336,-0.057035,-0.053488,-0.050304,-0.050593,-0.041698,-0.046047,-0.045079
0.8776,-0.06954,-0.067254,-0.064374,-0.060342,-0.057044,-0.053478,-0.050319,-0.050575,-0.041714,-0.046011,-0.045082
0.87765,-0.069527,-0.067266,-0.064365,-0.060339,-0.05705,-0.053469,-0.050319,-0.050563,-0.041729,-0.04598,-0.045091
0.8777,-0.069524,-0.067266,-0.064359,-0.060355,-0.057069,-0.053454,-0.05031,-0.050566,-0.041732,-0.045947,-0.045098
0.87775,-0.069533,-0.067251,-0.064359,-0.060355,-0.057096,-0.053445,-0.05031,-0.050572,-0.041729,-0.045944,-0.045113
0.8778,-0.069536,-0.067251,-0.064371,-0.06037,-0.057127,-0.053427,-0.050316,-0.050581,-0.041741,-0.045947,-0.045113
0.87785,-0.069543,-0.067254,-0.06438,-0.060379,-0.05713,-0.05342,-0.050307,-0.050593,-0.041741,-0.04595,-0.045101
0.8779,-0.069546,-0.067279,-0.06438,-0.060376,-0.057133,-0.05343,-0.05031,-0.050605,-0.041732,-0.045947,-0.045101
0.87795,-0.069549,-0.067294,-0.06438,-0.060373,-0.05712,-0.053433,-0.05031,-0.050621,-0.041714,-0.045937,-0.045107
0.878,-0.069552,-0.067282,-0.064384,-0.060382,-0.057108,-0.053433,-0.050322,-0.050624,-0.041695,-0.045934,-0.04511
0.87805,-0.069555,-0.067276,-0.06438,-0.060367,-0.057111,-0.05343,-0.050331,-0.050633,-0.041683,-0.045937,-0.045082
0.8781,-0.069552,-0.067266,-0.06439,-0.060349,-0.057108,-0.053411,-0.050349,-0.05063,-0.041668,-0.045953,-0.045055
0.87815,-0.069543,-0.06726,-0.064417,-0.060339,-0.057108,-0.053384,-0.050362,-0.050624,-0.041653,-0.04595,-0.04503
0.8782,-0.06954,-0.067248,-0.064426,-0.060333,-0.057117,-0.053384,-0.05038,-0.050624,-0.041643,-0.045931,-0.04503
0.87825,-0.06953,-0.067236,-0.064445,-0.060336,-0.057117,-0.05339,-0.050398,-0.050605,-0.041634,-0.045904,-0.045021
0.8783,-0.069533,-0.067236,-0.064457,-0.060364,-0.057127,-0.053402,-0.050398,-0.050569,-0.041631,-0.045895,-0.045015
0.87835,-0.069527,-0.067236,-0.064451,-0.060391,-0.05713,-0.053399,-0.050404,-0.050556,-0.041637,-0.045895,-0.045003
0.8784,-0.06953,-0.067248,-0.064429,-0.060416,-0.057124,-0.053399,-0.050401,-0.050556,-0.041634,-0.045916,-0.045
0.87845,-0.069527,-0.067245,-0.064429,-0.060419,-0.05712,-0.053405,-0.05038,-0.050556,-0.041622,-0.04595,-0.045
0.8785,-0.069527,-0.067248,-0.064426,-0.060416,-0.057111,-0.053427,-0.050353,-0.050575,-0.041616,-0.045986,-0.045009
0.87855,-0.069521,-0.067224,-0.064426,-0.060416,-0.057105,-0.05342,-0.050328,-0.050596,-0.04161,-0.045998,-0.045024
0.8786,-0.069506,-0.067233,-0.064442,-0.06041,-0.057111,-0.053417,-0.050304,-0.050614,-0.041601,-0.046014,-0.04504
0.87865,-0.069521,-0.06723,-0.064454,-0.060388,-0.057108,-0.053405,-0.050292,-0.050605,-0.041582,-0.045989,-0.045018
0.8787,-0.069561,-0.06723,-0.064451,-0.060361,-0.057105,-0.053405,-0.050304,-0.050593,-0.041579,-0.045986,-0.044994
0.87875,-0.069582,-0.067221,-0.064429,-0.06033,-0.057096,-0.053414,-0.050319,-0.050599,-0.04157,-0.045986,-0.044988
0.8788,-0.069579,-0.06723,-0.064411,-0.06033,-0.057093,-0.053408,-0.050325,-0.050618,-0.041561,-0.046008,-0.044985
0.87885,-0.069555,-0.067248,-0.064411,-0.060327,-0.057096,-0.053411,-0.050334,-0.05063,-0.041576,-0.046005,-0.044979
0.8789,-0.069549,-0.067266,-0.064411,-0.060324,-0.057093,-0.053424,-0.050343,-0.050651,-0.041595,-0.045998,-0.044985
0.87895,-0.069546,-0.06727,-0.064405,-0.060318,-0.057078,-0.053445,-0.050353,-0.050645,-0.041622,-0.045995,-0.044979
0.879,-0.069552,-0.06726,-0.064417,-0.060318,-0.057063,-0.053463,-0.050362,-0.050627,-0.041659,-0.045986,-0.044969
0.87905,-0.069558,-0.067251,-0.064429,-0.060318,-0.057063,-0.053475,-0.050362,-0.050624,-0.04168,-0.045968,-0.044951
0.8791,-0.069561,-0.067251,-0.064429,-0.060339,-0.057072,-0.053494,-0.050353,-0.050621,-0.04164,-0.045962,-0.044945
0.87915,-0.069555,-0.06726,-0.064445,-0.060358,-0.057096,-0.053491,-0.050371,-0.050633,-0.041588,-0.04595,-0.044936
0.8792,-0.069552,-0.067266,-0.064454,-0.060361,-0.057108,-0.053482,-0.050371,-0.050633,-0.041546,-0.045928,-0.044942
0.87925,-0.069552,-0.067263,-0.064466,-0.060349,-0.05712,-0.053466,-0.050365,-0.050633,-0.041512,-0.045904,-0.044914
0.8793,-0.069567,-0.067257,-0.064472,-0.060342,-0.057108,-0.053472,-0.050353,-0.050624,-0.041488,-0.045876,-0.044863
0.87935,-0.069564,-0.06727,-0.064472,-0.060342,-0.05712,-0.053482,-0.050346,-0.050636,-0.041463,-0.045855,-0.044829
0.8794,-0.069561,-0.067288,-0.064454,-0.060342,-0.057127,-0.053491,-0.050349,-0.050645,-0.041439,-0.045861,-0.044832
0.87945,-0.069564,-0.067309,-0.064451,-0.06033,-0.057124,-0.053494,-0.050362,-0.050666,-0.041433,-0.045867,-0.044844
0.8795,-0.069555,-0.067318,-0.06446,-0.060327,-0.05712,-0.053494,-0.050356,-0.050679,-0.041421,-0.045873,-0.044853
0.87955,-0.069564,-0.067306,-0.064463,-0.060312,-0.057136,-0.053482,-0.050371,-0.0507,-0.041418,-0.04587,-0.044841
0.8796,-0.06957,-0.067297,-0.064475,-0.060278,-0.05716,-0.053463,-0.05038,-0.050718,-0.041411,-0.045898,-0.044823
0.87965,-0.069597,-0.067291,-0.064472,-0.060269,-0.057163,-0.053454,-0.050383,-0.050715,-0.041408,-0.045916,-0.044814
0.8797,-0.069628,-0.067294,-0.064457,-0.060275,-0.057166,-0.053439,-0.050374,-0.050712,-0.041399,-0.045934,-0.044792
0.87975,-0.069643,-0.067288,-0.064442,-0.060272,-0.057157,-0.053442,-0.050343,-0.050703,-0.041393,-0.045937,-0.044792
0.8798,-0.069634,-0.067285,-0.064435,-0.06026,-0.057139,-0.053454,-0.050322,-0.050694,-0.041369,-0.04594,-0.044811
0.87985,-0.069619,-0.067279,-0.064435,-0.060254,-0.057133,-0.053451,-0.050313,-0.050697,-0.041332,-0.045953,-0.044838
0.8799,-0.069619,-0.067285,-0.064442,-0.060257,-0.057142,-0.053445,-0.050322,-0.050703,-0.041311,-0.045959,-0.044866
0.87995,-0.069619,-0.067291,-0.064435,-0.060269,-0.057151,-0.053439,-0.050322,-0.050715,-0.041326,-0.045962,-0.04489
0.88,-0.069628,-0.067291,-0.064426,-0.060269,-0.057151,-0.053436,-0.050328,-0.050743,-0.041353,-0.045965,-0.044902
0.88005,-0.069625,-0.067285,-0.064414,-0.06026,-0.057142,-0.053442,-0.050328,-0.050761,-0.041384,-0.04598,-0.044902
0.8801,-0.069628,-0.067297,-0.06439,-0.06026,-0.05712,-0.053445,-0.050319,-0.050782,-0.041399,-0.045992,-0.044917
0.88015,-0.069622,-0.067309,-0.064396,-0.060263,-0.057111,-0.053451,-0.050316,-0.050785,-0.04143,-0.045992,-0.044924
0.8802,-0.069619,-0.067312,-0.064408,-0.060275,-0.057124,-0.053439,-0.050316,-0.050785,-0.041433,-0.045983,-0.044927
0.88025,-0.069619,-0.067315,-0.064411,-0.060306,-0.057124,-0.05343,-0.050304,-0.050791,-0.04139,-0.045971,-0.044921
0.8803,-0.069631,-0.067318,-0.06442,-0.060306,-0.057117,-0.053427,-0.050282,-0.050791,-0.041338,-0.045962,-0.044905
0.88035,-0.069619,-0.067303,-0.064435,-0.060288,-0.057111,-0.053433,-0.050273,-0.050779,-0.041292,-0.04595,-0.044908
0.8804,-0.069601,-0.067291,-0.064448,-0.060269,-0.057111,-0.05343,-0.050279,-0.050764,-0.041265,-0.045944,-0.044902
0.88045,-0.069591,-0.067285,-0.064454,-0.060263,-0.057114,-0.053417,-0.050282,-0.050749,-0.041253,-0.045953,-0.044905
0.8805,-0.069594,-0.067312,-0.064448,-0.060275,-0.057111,-0.053396,-0.050288,-0.050764,-0.041238,-0.045968,-0.044911
0.88055,-0.069597,-0.06734,-0.064442,-0.060281,-0.05709,-0.05339,-0.050298,-0.05077,-0.041265,-0.045974,-0.044933
0.8806,-0.069607,-0.067367,-0.064451,-0.060294,-0.057066,-0.053396,-0.050304,-0.05077,-0.041296,-0.045971,-0.044951
0.88065,-0.06961,-0.067376,-0.064442,-0.060309,-0.057063,-0.053393,-0.050304,-0.050755,-0.041296,-0.04595,-0.044954
0.8807,-0.069613,-0.067367,-0.064438,-0.060306,-0.057047,-0.053399,-0.050304,-0.050724,-0.041296,-0.045937,-0.044957
0.88075,-0.069604,-0.067352,-0.064435,-0.060306,-0.057069,-0.053408,-0.05031,-0.050703,-0.041299,-0.045913,-0.044924
0.8808,-0.069585,-0.067334,-0.064435,-0.0603,-0.057072,-0.053427,-0.050319,-0.050703,-0.041314,-0.045892,-0.044927
0.88085,-0.06957,-0.067328,-0.064429,-0.060281,-0.057066,-0.053448,-0.050328,-0.050718,-0.041335,-0.045898,-0.044924
0.8809,-0.06957,-0.067328,-0.064426,-0.060288,-0.057072,-0.053466,-0.050325,-0.050721,-0.041335,-0.045907,-0.044933
0.88095,-0.069567,-0.067321,-0.064414,-0.0603,-0.057081,-0.053457,-0.050322,-0.05074,-0.041332,-0.045937,-0.044927
0.881,-0.069561,-0.067324,-0.064402,-0.060306,-0.057096,-0.053433,-0.050316,-0.050755,-0.041317,-0.045983,-0.04493
0.88105,-0.06957,-0.067315,-0.064411,-0.060306,-0.057102,-0.05342,-0.050304,-0.050764,-0.041305,-0.046002,-0.044927
0.8811,-0.069591,-0.067315,-0.064417,-0.060294,-0.05712,-0.053402,-0.050298,-0.050758,-0.041268,-0.045986,-0.044927
0.88115,-0.069625,-0.067334,-0.064438,-0.060297,-0.057105,-0.05339,-0.050282,-0.050743,-0.041247,-0.045965,-0.044939
0.8812,-0.069652,-0.067352,-0.06446,-0.060315,-0.057096,-0.053384,-0.050267,-0.050733,-0.041231,-0.045953,-0.044945
0.88125,-0.069668,-0.067361,-0.064475,-0.060312,-0.057105,-0.053396,-0.050261,-0.050743,-0.041259,-0.045956,-0.044948
0.8813,-0.069652,-0.067361,-0.064475,-0.0603,-0.057105,-0.053411,-0.050258,-0.050752,-0.041305,-0.045974,-0.044951
0.88135,-0.069619,-0.067358,-0.064463,-0.060297,-0.057099,-0.053427,-0.050255,-0.050755,-0.041338,-0.04598,-0.044948
0.8814,-0.069591,-0.067355,-0.064454,-0.060294,-0.057102,-0.05342,-0.050255,-0.050764,-0.041347,-0.045965,-0.04493
0.88145,-0.069591,-0.067358,-0.064445,-0.0603,-0.057096,-0.053411,-0.05024,-0.050764,-0.041329,-0.04595,-0.044917
0.8815,-0.069616,-0.067352,-0.064454,-0.060303,-0.057102,-0.053396,-0.05024,-0.050755,-0.041305,-0.045928,-0.044908
0.88155,-0.069625,-0.067343,-0.064463,-0.060309,-0.057105,-0.053378,-0.050243,-0.05077,-0.041283,-0.045928,-0.044899
0.8816,-0.069634,-0.067346,-0.06446,-0.060315,-0.057105,-0.053369,-0.050255,-0.050788,-0.041247,-0.045965,-0.044872
0.88165,-0.069631,-0.067346,-0.064463,-0.060324,-0.057102,-0.053359,-0.050252,-0.050807,-0.041207,-0.046005,-0.044863
0.8817,-0.069628,-0.067361,-0.06446,-0.060339,-0.057096,-0.053369,-0.050255,-0.05081,-0.041173,-0.046017,-0.044872
0.88175,-0.069619,-0.067376,-0.064466,-0.060355,-0.057093,-0.053372,-0.05023,-0.050807,-0.041125,-0.046029,-0.044866
0.8818,-0.069616,-0.067382,-0.064469,-0.060367,-0.057081,-0.053384,-0.050218,-0.050795,-0.041094,-0.046035,-0.044872
0.88185,-0.069604,-0.067385,-0.064463,-0.060367,-0.057087,-0.053396,-0.050234,-0.050767,-0.041076,-0.046032,-0.044869
0.8819,-0.069607,-0.067376,-0.064466,-0.060364,-0.057096,-0.053396,-0.050243,-0.050733,-0.041061,-0.046011,-0.044872
0.88195,-0.069604,-0.067376,-0.064478,-0.060364,-0.057099,-0.053405,-0.050246,-0.050718,-0.041039,-0.045992,-0.044878
0.882,-0.069588,-0.067385,-0.064484,-0.060352,-0.057099,-0.053414,-0.050224,-0.050715,-0.041039,-0.045962,-0.044869
0.88205,-0.069582,-0.067389,-0.064493,-0.060349,-0.057096,-0.053424,-0.050234,-0.050733,-0.041051,-0.045937,-0.044853
0.8821,-0.069582,-0.067395,-0.064487,-0.060346,-0.057117,-0.053424,-0.050255,-0.05074,-0.041061,-0.045937,-0.044853
0.88215,-0.069591,-0.067376,-0.064481,-0.060346,-0.05712,-0.053408,-0.050267,-0.050721,-0.041067,-0.045944,-0.044872
0.8822,-0.069601,-0.067373,-0.064466,-0.06033,-0.057102,-0.053405,-0.050279,-0.050694,-0.041064,-0.04595,-0.044893
0.88225,-0.069591,-0.067376,-0.064451,-0.060318,-0.05709,-0.053408,-0.050267,-0.050672,-0.041045,-0.045962,-0.044917
0.8823,-0.069573,-0.067376,-0.06446,-0.060315,-0.057087,-0.053424,-0.050255,-0.050663,-0.041012,-0.045974,-0.044936
0.88235,-0.069567,-0.067392,-0.06446,-0.060315,-0.057096,-0.053433,-0.050261,-0.050648,-0.040969,-0.045992,-0.044951
0.8824,-0.06957,-0.067392,-0.064454,-0.060315,-0.057108,-0.053427,-0.050267,-0.05063,-0.040945,-0.046008,-0.044951
0.88245,-0.06957,-0.067401,-0.064435,-0.060312,-0.057117,-0.053408,-0.050264,-0.050624,-0.040929,-0.046011,-0.044948
0.8825,-0.069582,-0.067389,-0.06442,-0.060318,-0.057105,-0.053384,-0.050267,-0.050611,-0.040917,-0.045989,-0.044948
0.88255,-0.069594,-0.067376,-0.064402,-0.060336,-0.05709,-0.053384,-0.050255,-0.050584,-0.040917,-0.045968,-0.044951
0.8826,-0.069601,-0.067376,-0.06439,-0.060346,-0.057063,-0.053384,-0.050249,-0.05056,-0.040908,-0.045947,-0.044951
0.88265,-0.069601,-0.067407,-0.064405,-0.060355,-0.05705,-0.053378,-0.050252,-0.050535,-0.04089,-0.045953,-0.044951
0.8827,-0.069604,-0.067413,-0.064426,-0.060333,-0.057056,-0.053381,-0.050255,-0.050514,-0.04085,-0.045937,-0.044945
0.88275,-0.069594,-0.067422,-0.064445,-0.060318,-0.057075,-0.053378,-0.050255,-0.050498,-0.040819,-0.045928,-0.044924
0.8828,-0.069588,-0.067413,-0.064435,-0.0603,-0.057096,-0.053369,-0.050267,-0.050505,-0.040801,-0.045913,-0.044927
0.88285,-0.069604,-0.067413,-0.06442,-0.060309,-0.057102,-0.053372,-0.050273,-0.050511,-0.040783,-0.045907,-0.044939
0.8829,-0.06961,-0.06741,-0.064396,-0.060336,-0.057114,-0.053366,-0.050273,-0.050514,-0.04078,-0.045904,-0.044951
0.88295,-0.069616,-0.067404,-0.064384,-0.060333,-0.057105,-0.053372,-0.050279,-0.050517,-0.04078,-0.045925,-0.044969
0.883,-0.069613,-0.067416,-0.06438,-0.060324,-0.057093,-0.053384,-0.050279,-0.050526,-0.040801,-0.045953,-0.044972
0.88305,-0.069607,-0.067407,-0.06438,-0.060312,-0.057072,-0.053399,-0.050282,-0.050526,-0.040816,-0.045959,-0.044969
0.8831,-0.069613,-0.067392,-0.064384,-0.060306,-0.057069,-0.053381,-0.050279,-0.050526,-0.04081,-0.045947,-0.044972
0.88315,-0.069622,-0.067376,-0.064377,-0.060312,-0.057075,-0.053356,-0.050285,-0.050541,-0.040777,-0.045934,-0.04496
0.8832,-0.069625,-0.067364,-0.064393,-0.060339,-0.057075,-0.053341,-0.05027,-0.050532,-0.040746,-0.045934,-0.04496
0.88325,-0.069607,-0.067355,-0.064399,-0.060358,-0.057081,-0.053335,-0.050279,-0.050526,-0.040716,-0.045919,-0.04496
0.8833,-0.069591,-0.067346,-0.064393,-0.060349,-0.05709,-0.05335,-0.050279,-0.050526,-0.040703,-0.045919,-0.044963
0.88335,-0.069597,-0.067352,-0.064396,-0.060321,-0.057102,-0.053369,-0.050267,-0.050532,-0.040713,-0.045916,-0.044972
0.8834,-0.069607,-0.067364,-0.064396,-0.060312,-0.057105,-0.053393,-0.050255,-0.050535,-0.04071,-0.045925,-0.044972
0.88345,-0.069619,-0.067364,-0.064417,-0.060303,-0.05709,-0.05342,-0.050255,-0.050556,-0.040694,-0.045913,-0.044957
0.8835,-0.069619,-0.067376,-0.064445,-0.060312,-0.057075,-0.053433,-0.050246,-0.050566,-0.04067,-0.045889,-0.044951
0.88355,-0.069604,-0.067364,-0.064454,-0.060315,-0.057066,-0.053436,-0.050255,-0.050569,-0.040633,-0.045879,-0.044951
0.8836,-0.069613,-0.067352,-0.064451,-0.060312,-0.057059,-0.053433,-0.05027,-0.050556,-0.040606,-0.045852,-0.044936
0.88365,-0.069607,-0.067349,-0.064451,-0.060303,-0.057047,-0.05342,-0.050273,-0.050541,-0.040597,-0.045821,-0.044921
0.8837,-0.069604,-0.067358,-0.064457,-0.060294,-0.05705,-0.053433,-0.050273,-0.050523,-0.040587,-0.0458,-0.044896
0.88375,-0.069613,-0.067352,-0.064442,-0.060309,-0.05705,-0.053436,-0.050276,-0.050505,-0.040578,-0.045791,-0.044863
0.8838,-0.069625,-0.067349,-0.064435,-0.060309,-0.057038,-0.053442,-0.05027,-0.050514,-0.040557,-0.045791,-0.044869
